Label,Notation,Parent Notation,Sort Priority,Description,Original Concept URI
2011-12,2011-12,,1535,,http://reference.data.gov.uk/id/month/2011-12
2012-01,2012-01,,1536,,http://reference.data.gov.uk/id/month/2012-01
2012-02,2012-02,,1537,,http://reference.data.gov.uk/id/month/2012-02
2012-03,2012-03,,1538,,http://reference.data.gov.uk/id/month/2012-03
2012-04,2012-04,,1539,,http://reference.data.gov.uk/id/month/2012-04
2012-05,2012-05,,1540,,http://reference.data.gov.uk/id/month/2012-05
2012-06,2012-06,,1541,,http://reference.data.gov.uk/id/month/2012-06
2012-07,2012-07,,1542,,http://reference.data.gov.uk/id/month/2012-07
2012-08,2012-08,,1543,,http://reference.data.gov.uk/id/month/2012-08
2012-09,2012-09,,1544,,http://reference.data.gov.uk/id/month/2012-09
2012-10,2012-10,,1545,,http://reference.data.gov.uk/id/month/2012-10
2012-11,2012-11,,1546,,http://reference.data.gov.uk/id/month/2012-11
2012-12,2012-12,,1547,,http://reference.data.gov.uk/id/month/2012-12
2013-01,2013-01,,1548,,http://reference.data.gov.uk/id/month/2013-01
2013-02,2013-02,,1549,,http://reference.data.gov.uk/id/month/2013-02
2013-03,2013-03,,1550,,http://reference.data.gov.uk/id/month/2013-03
2013-04,2013-04,,1551,,http://reference.data.gov.uk/id/month/2013-04
2013-05,2013-05,,1552,,http://reference.data.gov.uk/id/month/2013-05
2013-06,2013-06,,1553,,http://reference.data.gov.uk/id/month/2013-06
2013-07,2013-07,,1554,,http://reference.data.gov.uk/id/month/2013-07
2013-08,2013-08,,1555,,http://reference.data.gov.uk/id/month/2013-08
2013-09,2013-09,,1556,,http://reference.data.gov.uk/id/month/2013-09
2013-10,2013-10,,1557,,http://reference.data.gov.uk/id/month/2013-10
2013-11,2013-11,,1558,,http://reference.data.gov.uk/id/month/2013-11
2013-12,2013-12,,1559,,http://reference.data.gov.uk/id/month/2013-12
2014-01,2014-01,,1560,,http://reference.data.gov.uk/id/month/2014-01
2014-02,2014-02,,1561,,http://reference.data.gov.uk/id/month/2014-02
2014-03,2014-03,,1562,,http://reference.data.gov.uk/id/month/2014-03
2014-04,2014-04,,1563,,http://reference.data.gov.uk/id/month/2014-04
2014-05,2014-05,,1564,,http://reference.data.gov.uk/id/month/2014-05
2014-06,2014-06,,1565,,http://reference.data.gov.uk/id/month/2014-06
2014-07,2014-07,,1566,,http://reference.data.gov.uk/id/month/2014-07
2014-08,2014-08,,1567,,http://reference.data.gov.uk/id/month/2014-08
2014-09,2014-09,,1568,,http://reference.data.gov.uk/id/month/2014-09
2014-10,2014-10,,1569,,http://reference.data.gov.uk/id/month/2014-10
2014-11,2014-11,,1570,,http://reference.data.gov.uk/id/month/2014-11
2014-12,2014-12,,1571,,http://reference.data.gov.uk/id/month/2014-12
2015-01,2015-01,,1572,,http://reference.data.gov.uk/id/month/2015-01
2015-02,2015-02,,1573,,http://reference.data.gov.uk/id/month/2015-02
2015-03,2015-03,,1574,,http://reference.data.gov.uk/id/month/2015-03
2015-04,2015-04,,1575,,http://reference.data.gov.uk/id/month/2015-04
2015-05,2015-05,,1576,,http://reference.data.gov.uk/id/month/2015-05
2015-06,2015-06,,1577,,http://reference.data.gov.uk/id/month/2015-06
2015-07,2015-07,,1578,,http://reference.data.gov.uk/id/month/2015-07
2015-08,2015-08,,1579,,http://reference.data.gov.uk/id/month/2015-08
2015-09,2015-09,,1580,,http://reference.data.gov.uk/id/month/2015-09
2015-10,2015-10,,1581,,http://reference.data.gov.uk/id/month/2015-10
2015-11,2015-11,,1582,,http://reference.data.gov.uk/id/month/2015-11
2015-12,2015-12,,1583,,http://reference.data.gov.uk/id/month/2015-12
2016-01,2016-01,,1584,,http://reference.data.gov.uk/id/month/2016-01
2016-02,2016-02,,1585,,http://reference.data.gov.uk/id/month/2016-02
2016-03,2016-03,,1586,,http://reference.data.gov.uk/id/month/2016-03
2016-04,2016-04,,1587,,http://reference.data.gov.uk/id/month/2016-04
2016-05,2016-05,,1588,,http://reference.data.gov.uk/id/month/2016-05
2016-06,2016-06,,1589,,http://reference.data.gov.uk/id/month/2016-06
2016-07,2016-07,,1590,,http://reference.data.gov.uk/id/month/2016-07
2016-08,2016-08,,1591,,http://reference.data.gov.uk/id/month/2016-08
2016-09,2016-09,,1592,,http://reference.data.gov.uk/id/month/2016-09
2016-10,2016-10,,1593,,http://reference.data.gov.uk/id/month/2016-10
2016-11,2016-11,,1594,,http://reference.data.gov.uk/id/month/2016-11
2016-12,2016-12,,1595,,http://reference.data.gov.uk/id/month/2016-12
2017-01,2017-01,,1596,,http://reference.data.gov.uk/id/month/2017-01
2017-02,2017-02,,1597,,http://reference.data.gov.uk/id/month/2017-02
2017-03,2017-03,,1598,,http://reference.data.gov.uk/id/month/2017-03
2017-04,2017-04,,1599,,http://reference.data.gov.uk/id/month/2017-04
2017-05,2017-05,,1600,,http://reference.data.gov.uk/id/month/2017-05
2017-06,2017-06,,1601,,http://reference.data.gov.uk/id/month/2017-06
2017-07,2017-07,,1602,,http://reference.data.gov.uk/id/month/2017-07
2017-08,2017-08,,1603,,http://reference.data.gov.uk/id/month/2017-08
2017-09,2017-09,,1604,,http://reference.data.gov.uk/id/month/2017-09
2017-10,2017-10,,1605,,http://reference.data.gov.uk/id/month/2017-10
2017-11,2017-11,,1606,,http://reference.data.gov.uk/id/month/2017-11
2017-12,2017-12,,1607,,http://reference.data.gov.uk/id/month/2017-12
2018-01,2018-01,,1608,,http://reference.data.gov.uk/id/month/2018-01
2018-02,2018-02,,1609,,http://reference.data.gov.uk/id/month/2018-02
2018-03,2018-03,,1610,,http://reference.data.gov.uk/id/month/2018-03
2018-04,2018-04,,1611,,http://reference.data.gov.uk/id/month/2018-04
2018-05,2018-05,,1612,,http://reference.data.gov.uk/id/month/2018-05
2018-06,2018-06,,1613,,http://reference.data.gov.uk/id/month/2018-06
2018-07,2018-07,,1614,,http://reference.data.gov.uk/id/month/2018-07
2018-08,2018-08,,1615,,http://reference.data.gov.uk/id/month/2018-08
2018-09,2018-09,,1616,,http://reference.data.gov.uk/id/month/2018-09
2018-10,2018-10,,1617,,http://reference.data.gov.uk/id/month/2018-10
2018-11,2018-11,,1618,,http://reference.data.gov.uk/id/month/2018-11
2018-12,2018-12,,1619,,http://reference.data.gov.uk/id/month/2018-12
2019-01,2019-01,,1620,,http://reference.data.gov.uk/id/month/2019-01
2019-02,2019-02,,1621,,http://reference.data.gov.uk/id/month/2019-02
2019-03,2019-03,,1622,,http://reference.data.gov.uk/id/month/2019-03
2019-04,2019-04,,1623,,http://reference.data.gov.uk/id/month/2019-04
2019-05,2019-05,,1624,,http://reference.data.gov.uk/id/month/2019-05
2019-06,2019-06,,1625,,http://reference.data.gov.uk/id/month/2019-06
2019-07,2019-07,,1626,,http://reference.data.gov.uk/id/month/2019-07
2019-08,2019-08,,1627,,http://reference.data.gov.uk/id/month/2019-08
2019-09,2019-09,,1628,,http://reference.data.gov.uk/id/month/2019-09
2019-10,2019-10,,1629,,http://reference.data.gov.uk/id/month/2019-10
2019-11,2019-11,,1630,,http://reference.data.gov.uk/id/month/2019-11
2019-12,2019-12,,1631,,http://reference.data.gov.uk/id/month/2019-12
2020-01,2020-01,,1632,,http://reference.data.gov.uk/id/month/2020-01
2020-02,2020-02,,1633,,http://reference.data.gov.uk/id/month/2020-02
2020-03,2020-03,,1634,,http://reference.data.gov.uk/id/month/2020-03
2020-04,2020-04,,1635,,http://reference.data.gov.uk/id/month/2020-04
2020-05,2020-05,,1636,,http://reference.data.gov.uk/id/month/2020-05
2020-06,2020-06,,1637,,http://reference.data.gov.uk/id/month/2020-06
2020-07,2020-07,,1638,,http://reference.data.gov.uk/id/month/2020-07
2020-08,2020-08,,1639,,http://reference.data.gov.uk/id/month/2020-08
2020-09,2020-09,,1640,,http://reference.data.gov.uk/id/month/2020-09
2020-10,2020-10,,1641,,http://reference.data.gov.uk/id/month/2020-10
2020-11,2020-11,,1642,,http://reference.data.gov.uk/id/month/2020-11
2020-12,2020-12,,1643,,http://reference.data.gov.uk/id/month/2020-12
2021-01,2021-01,,1644,,http://reference.data.gov.uk/id/month/2021-01
2021-02,2021-02,,1645,,http://reference.data.gov.uk/id/month/2021-02
2021-03,2021-03,,1646,,http://reference.data.gov.uk/id/month/2021-03
2021-04,2021-04,,1647,,http://reference.data.gov.uk/id/month/2021-04
2021-05,2021-05,,1648,,http://reference.data.gov.uk/id/month/2021-05
2021-06,2021-06,,1649,,http://reference.data.gov.uk/id/month/2021-06
2021-07,2021-07,,1650,,http://reference.data.gov.uk/id/month/2021-07
2021-08,2021-08,,1651,,http://reference.data.gov.uk/id/month/2021-08
